系统时间,相对时间(s),扭矩(Nm),转速(rpm),功率(W),Ch1_Temp_C,Ch1_MOS_C,Ch1_Err,Ch1_Pos_rad,Ch1_Spd_rads,Ch1_Cur_A,Ch2_Temp_C,Ch2_MOS_C,Ch2_Err,Ch2_Pos_rad,Ch2_Spd_rads,Ch2_Cur_A,图像.最高温,图像.最低温,图像.平均温,P1.最高温,P2.最高温
2026/03/31 10:27:03.929,162.38,0.3215,0.0,0.0,48,39,0,7.962,-0.0044,-0.0659,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.4
2026/03/31 10:27:03.935,162.386,0.3032,0.0,0.0,48,39,0,7.962,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.4
2026/03/31 10:27:03.935,162.386,0.3175,0.0,0.0,48,39,0,7.962,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.4
2026/03/31 10:27:03.938,162.389,0.3183,0.0,0.0,48,39,0,7.962,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.4
2026/03/31 10:27:03.938,162.389,0.3119,0.0,0.0,48,39,0,7.962,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.4
2026/03/31 10:27:04.059,162.509,0.3311,0.0,0.0,48,39,0,7.962,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.0,18.0,19.8,22.8,29.4
2026/03/31 10:27:04.148,162.599,0.3096,0.0,0.0,48,39,0,7.962,-0.0044,-0.0513,0,0,0,0.0,0.0,0.0,31.0,17.9,19.8,22.8,29.4
2026/03/31 10:27:04.149,162.6,0.3296,0.0,0.0,48,39,0,7.962,-0.0044,-0.0513,0,0,0,0.0,0.0,0.0,31.0,17.9,19.8,22.8,29.4
2026/03/31 10:27:04.388,162.839,0.3335,0.0,0.0,47,39,0,7.9623,-0.0044,0.0366,0,0,0,0.0,0.0,0.0,31.0,18.0,19.8,22.8,29.4
2026/03/31 10:27:04.510,162.961,0.3143,0.0,0.0,47,39,0,7.9623,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.4
2026/03/31 10:27:04.605,163.056,0.3135,0.0,0.0,47,39,0,7.962,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.3
2026/03/31 10:27:04.606,163.056,0.3032,0.0,0.0,47,39,0,7.962,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.3
2026/03/31 10:27:04.607,163.057,0.3296,0.0,0.0,47,39,0,7.962,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.3
2026/03/31 10:27:04.813,163.263,0.3096,0.0,0.0,47,39,0,7.962,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.3
2026/03/31 10:27:04.814,163.265,0.2992,0.0,0.0,47,39,0,7.962,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.3
2026/03/31 10:27:05.041,163.491,0.2935,0.0,0.0,47,39,0,7.9623,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.0,18.0,19.8,22.8,29.4
2026/03/31 10:27:05.041,163.492,0.3175,0.0,0.0,47,39,0,7.9623,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.0,18.0,19.8,22.8,29.4
2026/03/31 10:27:05.042,163.492,0.3175,0.0,0.0,47,39,0,7.9623,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.0,18.0,19.8,22.8,29.4
2026/03/31 10:27:05.276,163.727,0.3128,0.0,0.0,47,39,0,7.9623,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.0,18.0,19.8,22.8,29.4
2026/03/31 10:27:05.374,163.825,0.3143,0.0,0.0,47,39,0,7.9623,-0.0044,0.0513,0,0,0,0.0,0.0,0.0,31.0,18.1,19.7,22.8,29.4
2026/03/31 10:27:05.375,163.826,0.3367,0.0,0.0,47,39,0,7.9623,-0.0044,0.0513,0,0,0,0.0,0.0,0.0,31.0,18.1,19.7,22.8,29.4
2026/03/31 10:27:05.581,164.032,0.3135,0.0,0.0,47,39,0,7.9623,-0.0044,-0.0659,0,0,0,0.0,0.0,0.0,31.0,18.0,19.7,22.8,29.5
2026/03/31 10:27:05.581,164.032,0.28,0.0,0.0,47,39,0,7.9623,-0.0044,-0.0659,0,0,0,0.0,0.0,0.0,31.0,18.0,19.7,22.8,29.5
2026/03/31 10:27:05.583,164.033,0.3032,0.0,0.0,47,39,0,7.9623,-0.0044,-0.0659,0,0,0,0.0,0.0,0.0,31.0,18.0,19.7,22.8,29.5
2026/03/31 10:27:05.798,164.248,0.2919,0.0,0.0,47,39,0,7.9627,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.5
2026/03/31 10:27:05.798,164.249,0.3039,0.0,0.0,47,39,0,7.9627,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.5
2026/03/31 10:27:05.799,164.25,0.2767,0.0,0.0,47,39,0,7.9627,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.5
2026/03/31 10:27:06.020,164.471,0.3215,0.0,0.0,46,39,0,7.9627,-0.0044,-0.1099,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.9,29.5
2026/03/31 10:27:06.020,164.471,0.3111,0.0,0.0,46,39,0,7.9627,-0.0044,-0.1099,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.9,29.5
2026/03/31 10:27:06.023,164.473,0.2983,0.0,0.0,46,39,0,7.9627,-0.0044,-0.1099,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.9,29.5
2026/03/31 10:27:06.155,164.605,0.32,0.0,0.0,46,39,0,7.9627,-0.0044,0.0073,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.8,29.5
2026/03/31 10:27:06.297,164.747,0.2935,0.0,0.0,46,39,0,7.9627,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.0,18.0,19.8,22.8,29.5
2026/03/31 10:27:06.298,164.749,0.3111,0.0,0.0,46,39,0,7.9627,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.0,18.0,19.8,22.8,29.5
2026/03/31 10:27:06.544,164.994,0.296,0.0,0.0,46,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.0,18.0,19.7,22.8,29.5
2026/03/31 10:27:06.544,164.995,0.3119,0.0,0.0,46,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.0,18.0,19.7,22.8,29.5
2026/03/31 10:27:06.544,164.995,0.3111,0.0,0.0,46,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.0,18.0,19.7,22.8,29.5
2026/03/31 10:27:06.545,164.996,0.3175,0.0,0.0,46,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.0,18.0,19.7,22.8,29.5
2026/03/31 10:27:06.769,165.22,0.2767,0.0,0.0,46,39,0,7.9627,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.0,18.0,19.7,22.8,29.5
2026/03/31 10:27:06.769,165.22,0.3287,0.0,0.0,46,39,0,7.9627,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.0,18.0,19.7,22.8,29.5
2026/03/31 10:27:06.770,165.22,0.2951,0.0,0.0,46,39,0,7.9627,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.0,18.0,19.7,22.8,29.5
2026/03/31 10:27:07.036,165.486,0.3151,0.0,0.0,46,39,0,7.9627,-0.0044,-0.1099,0,0,0,0.0,0.0,0.0,31.0,18.0,19.8,22.8,29.5
2026/03/31 10:27:07.164,165.615,0.3239,0.0,0.0,46,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.0,18.0,19.8,22.8,29.5
2026/03/31 10:27:07.266,165.716,0.3296,0.0,0.0,46,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.5
2026/03/31 10:27:07.273,165.724,0.2911,0.0,0.0,46,39,0,7.9623,-0.0044,-0.0513,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.5
2026/03/31 10:27:07.274,165.724,0.3079,0.0,0.0,46,39,0,7.9623,-0.0044,-0.0513,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.5
2026/03/31 10:27:07.275,165.726,0.316,0.0,0.0,46,39,0,7.9623,-0.0044,-0.0513,0,0,0,0.0,0.0,0.0,31.0,18.1,19.8,22.8,29.5
2026/03/31 10:27:07.409,165.86,0.3111,0.0,0.0,46,39,0,7.9623,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.0,18.0,19.8,22.8,29.5
2026/03/31 10:27:07.503,165.954,0.3192,0.0,0.0,46,39,0,7.9627,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.8,29.5
2026/03/31 10:27:07.505,165.955,0.3047,0.0,0.0,46,39,0,7.9627,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.8,29.5
2026/03/31 10:27:07.751,166.202,0.2896,0.0,0.0,46,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.9,29.5
2026/03/31 10:27:07.751,166.201,0.3296,0.0,0.0,46,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.9,29.5
2026/03/31 10:27:07.882,166.333,0.3432,0.0,0.0,45,39,0,7.9623,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:07.883,166.333,0.3407,0.0,0.0,45,39,0,7.9623,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.011,166.462,0.2896,0.0,0.0,45,39,0,7.9627,-0.0747,0.0366,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.011,166.462,0.3415,0.0,0.0,45,39,0,7.9627,-0.0747,0.0366,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.012,166.462,0.3383,0.0,0.0,45,39,0,7.9627,-0.0747,0.0366,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.114,166.565,0.3247,0.0,0.0,45,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.114,166.565,0.3064,0.0,0.0,45,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.114,166.565,0.3079,0.0,0.0,45,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.332,166.783,0.2919,0.0,0.0,45,39,0,7.9631,-0.0044,-0.0659,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.338,166.789,0.3111,0.0,0.0,45,39,0,7.9631,-0.0044,-0.0659,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.338,166.788,0.3207,0.0,0.0,45,39,0,7.9631,-0.0044,-0.0659,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.467,166.918,0.3007,0.0,0.0,45,39,0,7.9631,-0.0044,-0.0659,0,0,0,0.0,0.0,0.0,31.0,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.572,167.022,0.3215,0.0,0.0,45,39,0,7.9631,-0.0044,0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,23.0,29.5
2026/03/31 10:27:08.573,167.023,0.2983,0.0,0.0,45,39,0,7.9631,-0.0044,0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,23.0,29.5
2026/03/31 10:27:08.750,167.201,0.3064,0.0,0.0,45,39,0,7.9631,-0.0044,0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.9,29.5
2026/03/31 10:27:08.752,167.203,0.3103,0.0,0.0,45,39,0,7.9635,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.9,29.5
2026/03/31 10:27:08.755,167.206,0.3247,0.0,0.0,45,39,0,7.9635,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.9,29.5
2026/03/31 10:27:08.857,167.308,0.3087,0.0,0.0,45,39,0,7.9635,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.899,167.35,0.3447,0.0,0.0,45,39,0,7.9635,-0.0044,0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.900,167.35,0.3279,0.0,0.0,45,39,0,7.9635,-0.0044,0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.995,167.446,0.3311,0.0,0.0,45,39,0,7.9635,-0.0044,-0.0806,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:08.995,167.446,0.3015,0.0,0.0,45,39,0,7.9635,-0.0044,-0.0806,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.5
2026/03/31 10:27:09.100,167.551,0.3096,0.0,0.0,45,39,0,7.9635,-0.0044,0.0513,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.101,167.552,0.3055,0.0,0.0,45,39,0,7.9635,-0.0044,0.0513,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.198,167.649,0.3192,0.0,0.0,45,39,0,7.9635,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.8,29.6
2026/03/31 10:27:09.199,167.65,0.3328,0.0,0.0,45,39,0,7.9635,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.8,29.6
2026/03/31 10:27:09.285,167.736,0.3351,0.0,0.0,45,39,0,7.9635,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.8,29.6
2026/03/31 10:27:09.286,167.737,0.3247,0.0,0.0,45,39,0,7.9635,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.8,29.6
2026/03/31 10:27:09.374,167.825,0.3087,0.0,0.0,45,39,0,7.9635,-0.0044,-0.0513,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.9,29.6
2026/03/31 10:27:09.375,167.826,0.2847,0.0,0.0,45,39,0,7.9635,-0.0044,-0.0513,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,22.9,29.6
2026/03/31 10:27:09.463,167.914,0.3423,0.0,0.0,45,39,0,7.9631,-0.0044,-0.0513,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.464,167.914,0.3232,0.0,0.0,45,39,0,7.9631,-0.0044,-0.0513,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.503,167.953,0.3151,0.0,0.0,45,39,0,7.9631,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.601,168.051,0.2999,0.0,0.0,44,39,0,7.9631,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.645,168.096,0.3271,0.0,0.0,44,39,0,7.9631,-0.0044,-0.0806,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.646,168.097,0.3023,0.0,0.0,44,39,0,7.9631,-0.0044,-0.0806,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.741,168.191,0.3232,0.0,0.0,44,39,0,7.9631,-0.0044,0.0513,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.742,168.193,0.3375,0.0,0.0,44,39,0,7.9631,-0.0044,0.0513,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.834,168.285,0.3032,0.0,0.0,44,39,0,7.9631,-0.0044,0.0366,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.835,168.286,0.32,0.0,0.0,44,39,0,7.9631,-0.0044,0.0366,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.927,168.378,0.3015,0.0,0.0,44,39,0,7.9631,-0.0044,-0.1099,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.928,168.378,0.3128,0.0,0.0,44,39,0,7.9631,-0.0044,-0.1099,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.8,29.6
2026/03/31 10:27:09.968,168.419,0.3351,0.0,0.0,44,39,0,7.9631,-0.0044,-0.1099,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:10.061,168.512,0.32,0.0,0.0,44,39,0,7.9627,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:10.062,168.513,0.3103,0.0,0.0,44,39,0,7.9627,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:10.190,168.64,0.3232,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0806,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.8,29.6
2026/03/31 10:27:10.239,168.69,0.3343,0.0,0.0,44,39,0,7.9627,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.8,29.6
2026/03/31 10:27:10.240,168.69,0.3111,0.0,0.0,44,39,0,7.9627,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.8,29.6
2026/03/31 10:27:10.345,168.796,0.2967,0.0,0.0,44,39,0,7.9631,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:10.345,168.796,0.3039,0.0,0.0,44,39,0,7.9631,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:10.448,168.899,0.3335,0.0,0.0,44,39,0,7.9631,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.9,29.6
2026/03/31 10:27:10.449,168.9,0.3375,0.0,0.0,44,39,0,7.9631,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.9,29.6
2026/03/31 10:27:10.491,168.942,0.3175,0.0,0.0,44,39,0,7.9631,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:10.582,169.033,0.3111,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:10.582,169.033,0.3207,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:10.671,169.122,0.3296,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0513,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:10.671,169.122,0.3392,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0513,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:10.766,169.217,0.3128,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0806,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:10.766,169.217,0.3215,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0806,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:10.856,169.307,0.3175,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0952,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.9,29.6
2026/03/31 10:27:10.857,169.308,0.3192,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0952,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.9,29.6
2026/03/31 10:27:10.898,169.348,0.3047,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.9,29.6
2026/03/31 10:27:10.986,169.437,0.3415,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0513,0,0,0,0.0,0.0,0.0,31.2,18.1,19.8,23.0,29.7
2026/03/31 10:27:10.987,169.437,0.3128,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0513,0,0,0,0.0,0.0,0.0,31.2,18.1,19.8,23.0,29.7
2026/03/31 10:27:11.075,169.526,0.3079,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0659,0,0,0,0.0,0.0,0.0,31.2,18.1,19.8,23.0,29.7
2026/03/31 10:27:11.075,169.525,0.3311,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0659,0,0,0,0.0,0.0,0.0,31.2,18.1,19.8,23.0,29.7
2026/03/31 10:27:11.166,169.617,0.2935,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.2,18.1,19.8,23.0,29.7
2026/03/31 10:27:11.166,169.617,0.3103,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.2,18.1,19.8,23.0,29.7
2026/03/31 10:27:11.213,169.664,0.316,0.0,0.0,44,39,0,7.9627,-0.0044,0.0366,0,0,0,0.0,0.0,0.0,31.1,18.1,19.8,23.0,29.6
2026/03/31 10:27:11.311,169.762,0.3232,0.0,0.0,44,39,0,7.9627,-0.0044,-0.1099,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.9,29.6
2026/03/31 10:27:11.362,169.812,0.316,0.0,0.0,44,39,0,7.9627,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.9,29.6
2026/03/31 10:27:11.402,169.853,0.3143,0.0,0.0,44,39,0,7.9623,-0.0044,0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.9,29.6
2026/03/31 10:27:11.402,169.853,0.3143,0.0,0.0,44,39,0,7.9623,-0.0044,0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.8,22.9,29.6
2026/03/31 10:27:11.504,169.955,0.3175,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:11.504,169.955,0.3087,0.0,0.0,44,39,0,7.9627,-0.0044,-0.0366,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:11.624,170.074,0.3047,0.0,0.0,43,39,0,7.9627,-0.0044,-0.0659,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:11.684,170.135,0.3096,0.0,0.0,43,39,0,7.9627,-0.0044,0.0659,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:11.729,170.18,0.3143,0.0,0.0,43,39,0,7.9627,-0.0044,-0.0806,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:11.730,170.18,0.3287,0.0,0.0,43,39,0,7.9627,-0.0044,-0.0806,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:11.830,170.28,0.2967,0.0,0.0,43,39,0,7.9627,-0.0044,-0.0659,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,23.0,29.6
2026/03/31 10:27:11.830,170.281,0.3175,0.0,0.0,43,39,0,7.9627,-0.0044,-0.0659,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,23.0,29.6
2026/03/31 10:27:11.917,170.368,0.316,0.0,0.0,43,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,23.0,29.6
2026/03/31 10:27:11.919,170.369,0.3232,0.0,0.0,43,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,23.0,29.6
2026/03/31 10:27:12.004,170.455,0.3247,0.0,0.0,43,39,0,7.9627,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:12.004,170.455,0.3328,0.0,0.0,43,39,0,7.9627,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:12.108,170.558,0.316,0.0,0.0,43,39,0,7.9627,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,23.0,29.6
2026/03/31 10:27:12.166,170.616,0.3128,0.0,0.0,43,39,0,7.9627,-0.0044,0.0659,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,23.0,29.6
2026/03/31 10:27:12.214,170.665,0.3392,0.0,0.0,43,39,0,7.9627,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,23.0,29.6
2026/03/31 10:27:12.214,170.665,0.32,0.0,0.0,43,39,0,7.9627,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,23.0,29.6
2026/03/31 10:27:12.314,170.765,0.32,0.0,0.0,43,39,0,7.9627,-0.0044,-0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:12.361,170.812,0.3464,0.0,0.0,43,39,0,7.9627,-0.0044,-0.0806,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:12.362,170.813,0.3128,0.0,0.0,43,39,0,7.9627,-0.0044,-0.0806,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:12.457,170.908,0.3111,0.0,0.0,43,39,0,7.9623,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.8,29.6
2026/03/31 10:27:12.457,170.908,0.3103,0.0,0.0,43,39,0,7.9623,-0.0044,-0.0073,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.8,29.6
2026/03/31 10:27:12.546,170.997,0.3471,0.0,0.0,43,39,0,7.9623,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:12.546,170.997,0.3471,0.0,0.0,43,39,0,7.9623,-0.0044,0.022,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:12.632,171.083,0.3575,0.0,0.0,43,39,0,7.9623,-0.0044,-0.0806,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
2026/03/31 10:27:12.632,171.082,0.2951,0.0,0.0,43,39,0,7.9623,-0.0044,-0.0806,0,0,0,0.0,0.0,0.0,31.1,18.0,19.7,22.9,29.6
